year,month,day,date,temp_observ,precip,wind,temp_low,temp_medium,temp_high,precip_low,precip_medium,precip_high,wind_low,wind_medium,wind_high,multiplier,total_cust,holiday
2011,8,13,8/13/11,22.45833333,1.961445783,2.725,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,4085,
2011,8,14,8/14/11,21.8,17.12307692,2.85,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,3774,
2011,8,15,8/15/11,21.00833333,21.9,2.8,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,4281,
2011,8,16,8/16/11,21.95,4.702272727,3.5,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,4673,
2011,8,17,8/17/11,21.21818182,0.077108434,2.275,0,0.05,0,0.05,0,0,0.05,0,0,0.15,4642,
2011,8,18,8/18/11,22.08333333,1.273863636,3.275,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,3756,
2011,8,19,8/19/11,21.48333333,9.168817204,2,0,0.05,0,0,0,-0.1,0.05,0,0,0,4102,
2011,8,20,8/20/11,21.29166667,8.280952381,1.775,0,0.05,0,0,0,-0.1,0.05,0,0,0,5104,
2011,8,21,8/21/11,24.35833333,3.751851852,2.975,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,3809,
2011,8,22,8/22/11,22.275,12.65,4,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,4699,
2011,8,23,8/23/11,18.09166667,0.005813953,2.05,0,0.05,0,0.05,0,0,0.05,0,0,0.15,5818,
2011,8,24,8/24/11,19.35833333,0.012790698,4.025,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,5064,
2011,8,25,8/25/11,22.725,0.889285714,3.125,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,3490,
2011,8,26,8/26/11,21.86363636,8.532291667,1.675,0,0.05,0,0,0,-0.1,0.05,0,0,0,4607,
2011,8,27,8/27/11,23.7,7.864705882,7.75,0,0.05,0,0,0,-0.1,0,0,-0.1,-0.15,1105,
2011,8,28,8/28/11,21.35833333,96.93203883,6.8,0,0.05,0,0,0,-0.1,0,0,-0.1,-0.15,4289,
2011,8,29,8/29/11,19.11666667,1.633333333,2.25,0,0.05,0,0,0,-0.1,0.05,0,0,0,4576,
2011,8,30,8/30/11,17.68181818,0.009195402,1.725,0,0.05,0,0.05,0,0,0.05,0,0,0.15,5148,
2011,8,31,8/31/11,17.14166667,0.032941176,1.075,0,0.05,0,0.05,0,0,0.05,0,0,0.15,4998,
2011,9,1,9/1/11,19.08333333,0.035632184,2.025,0,0.05,0,0.05,0,0,0.05,0,0,0.15,5059,
2011,9,2,9/2/11,20.75833333,3.672916667,2.15,0,0.05,0,0,0,-0.1,0.05,0,0,0,4682,
2011,9,3,9/3/11,21.09166667,0.561445783,2.3,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,4426,
2011,9,4,9/4/11,22.775,2.001176471,3.025,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,4901,
2011,9,5,9/5/11,21.95,4.245882353,2.65,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,3310,1
2011,9,6,9/6/11,17.09166667,39.01111111,4.875,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,2666,
2011,9,7,9/7/11,19.95,27.61546392,2.45,0,0.05,0,0,0,-0.1,0.05,0,0,0,1964,
2011,9,8,9/8/11,20.93333333,96.25051546,3.05,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,1810,
2011,9,9,9/9/11,22.14166667,54.41263158,1.85,0,0.05,0,0,0,-0.1,0.05,0,0,0,3510,
2011,9,10,9/10/11,20.975,5.788043478,1.975,0,0.05,0,0,0,-0.1,0.05,0,0,0,5270,
2011,9,11,9/11/11,19.95,0.677108434,1.675,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,4957,
2011,9,12,9/12/11,18.99166667,3.944210526,1.2,0,0.05,0,0,0,-0.1,0.05,0,0,0,4638,
2011,9,13,9/13/11,18.99166667,0.006593407,2.025,0,0.05,0,0.05,0,0,0.05,0,0,0.15,4713,
2011,9,14,9/14/11,20.14166667,0.393406593,2.35,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,4736,
2011,9,15,9/15/11,18.975,2.019387755,4.15,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,3612,
2011,9,16,9/16/11,10.70909091,1.054639175,1.825,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,4693,
2011,9,17,9/17/11,12.72727273,0.05,2.55,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4462,
2011,9,18,9/18/11,13.72,0.128089888,2.875,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4228,
2011,9,19,9/19/11,15.66363636,0,2.25,0,0.05,0,0.05,0,0,0.05,0,0,0.15,4467,
2011,9,20,9/20/11,18.2,0.502173913,1.9,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,3593,
2011,9,21,9/21/11,19.675,3.255555556,1.75,0,0.05,0,0,0,-0.1,0.05,0,0,0,4305,
2011,9,22,9/22/11,21.025,2.093814433,1.775,0,0.05,0,0,0,-0.1,0.05,0,0,0,4743,
2011,9,23,9/23/11,21.39166667,4.546315789,1.575,0,0.05,0,0,0,-0.1,0.05,0,0,0,2367,
2011,9,24,9/24/11,19.15,28.53917526,0.975,0,0.05,0,0,0,-0.1,0.05,0,0,0,5353,
2011,9,25,9/25/11,20.60833333,0.694623656,0.8,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,4960,
2011,9,26,9/26/11,21.125,0.284444444,1.8,0,0.05,0,0,-0.05,0,0.05,0,0,0.05,4587,
2011,9,27,9/27/11,21.90833333,0.565168539,2.825,0,0.05,0,0,-0.05,0,0,-0.05,0,-0.05,4069,
2011,9,28,9/28/11,20.35454545,3.508602151,2.35,0,0.05,0,0,0,-0.1,0.05,0,0,0,3877,
2011,9,29,9/29/11,18.7,15.3827957,2.4,0,0.05,0,0,0,-0.1,0.05,0,0,0,4793,
2011,9,30,9/30/11,15.6,0.174683544,2.575,0,0.05,0,0.05,0,0,0,-0.05,0,0.05,5150,
2011,10,1,10/1/11,10.35,1.459550562,4.825,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2402,
2011,10,2,10/2/11,7.39,12.79666667,3.675,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2884,
2011,10,3,10/3/11,7.936363636,1.240697674,1.4,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,3529,
2011,10,4,10/4/11,10.7,0.852747253,3.175,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4405,
2011,10,5,10/5/11,12.40833333,0.010227273,3.1,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4771,
2011,10,6,10/6/11,10.45833333,0,1.5,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4717,
2011,10,7,10/7/11,10.36666667,0.005747126,0.8,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4925,
2011,10,8,10/8/11,11.61666667,0.003448276,0.625,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5337,
2011,10,9,10/9/11,12.16666667,0.003370787,0.65,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5445,
2011,10,10,10/10/11,13.9,0.006976744,0.725,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5052,1
2011,10,11,10/11/11,16.85,0.005882353,2.25,0,0.05,0,0.05,0,0,0.05,0,0,0.15,4503,
2011,10,12,10/12/11,17.41666667,1.693814433,4.625,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,2392,
2011,10,13,10/13/11,18.22727273,14.00808081,3.075,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,2882,
2011,10,14,10/14/11,17.58333333,17.98387097,3.8,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,3592,
2011,10,15,10/15/11,12.11818182,6.745652174,4.35,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,5136,
2011,10,16,10/16/11,12.26363636,0.003448276,4.3,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4971,
2011,10,17,10/17/11,14.8,0,2.45,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4519,
2011,10,18,10/18/11,14.08888889,0,1.75,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4699,
2011,10,19,10/19/11,16.57272727,10.51340206,4.15,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,2398,
2011,10,20,10/20/11,12.40833333,6.407368421,5.6,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,4152,
2011,10,21,10/21/11,8.866666667,0.029069767,3.625,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4258,
2011,10,22,10/22/11,7.691666667,0,1.35,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4248,
2011,10,23,10/23/11,6.791666667,0.006818182,1.425,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4326,
2011,10,24,10/24/11,8.8,0.131818182,1.8,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4142,
2011,10,25,10/25/11,9.958333333,1.122916667,2.925,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4630,
2011,10,26,10/26/11,12.075,0.180952381,2.2,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3856,
2011,10,27,10/27/11,11.99166667,3.377659574,3.275,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2629,
2011,10,28,10/28/11,4.181818182,2.822826087,3.225,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3708,
2011,10,29,10/29/11,2.741666667,14.55543478,5.8,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,619,
2011,10,30,10/30/11,2.133333333,17.66477273,2.25,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,3288,
2011,10,31,10/31/11,2.458333333,0.043181818,1.8,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3633,
2011,11,1,11/1/11,5.958333333,1.146938776,1.875,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,4038,
2011,11,2,11/2/11,3.383333333,0.01,1.275,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4136,
2011,11,3,11/3/11,6.158333333,0,1.966666667,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3914,
2011,11,4,11/4/11,8.841666667,0.00326087,4.425,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4003,
2011,11,5,11/5/11,2.825,0,2.9,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3887,
2011,11,6,11/6/11,2.366666667,0,1.225,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3611,
2011,11,7,11/7/11,4.808333333,0.003333333,0.775,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3975,
2011,11,8,11/8/11,5.875,0.003488372,1,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4149,
2011,11,9,11/9/11,5.008333333,0.003448276,1.35,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4057,
2011,11,10,11/10/11,9.125,0.335164835,2.95,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,2903,
2011,11,11,11/11/11,4.281818182,1.874193548,5.425,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,3337,1
2011,11,12,11/12/11,3.35,0.003529412,2.95,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4033,
2011,11,13,11/13/11,7.65,0.003571429,4.05,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3684,
2011,11,14,11/14/11,14.53333333,0,4.95,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4427,
2011,11,15,11/15/11,16.525,0.028735632,2.35,0,0.05,0,0.05,0,0,0.05,0,0,0.15,4161,
2011,11,16,11/16/11,13.14166667,5.015625,2.275,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,1805,
2011,11,17,11/17/11,6.8,11.13723404,4.725,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3025,
2011,11,18,11/18/11,1.066666667,0.37,2.775,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,3356,
2011,11,19,11/19/11,2.325,0.010227273,3.125,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3620,
2011,11,20,11/20/11,10.84166667,0.146067416,2.575,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3472,
2011,11,21,11/21/11,12.575,3.521649485,2.275,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,2730,
2011,11,22,11/22/11,10.73333333,6.835483871,2.2,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,1587,
2011,11,23,11/23/11,13.425,24.90652174,5.475,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,2535,
2011,11,24,11/24/11,3.790909091,0.732222222,2.45,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,1477,1
2011,11,25,11/25/11,4.290909091,0.006976744,1.575,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,2772,
2011,11,26,11/26/11,5.1,0,0.725,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3025,
2011,11,27,11/27/11,10.28333333,0,3.375,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3029,
2011,11,28,11/28/11,13.25,0,2.55,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3812,
2011,11,29,11/29/11,15.1,2.55326087,4.375,0,0.05,0,0,0,-0.1,0,-0.05,0,-0.1,2887,
2011,11,30,11/30/11,3.783333333,10.97857143,4.675,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3576,
2011,12,1,12/1/11,2.436363636,0.025555556,3.3,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3682,
2011,12,2,12/2/11,-0.708333333,0,1.55,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3901,
2011,12,3,12/3/11,0.863636364,0.006741573,1.325,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3562,
2011,12,4,12/4/11,1.883333333,0.003370787,1.575,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3441,
2011,12,5,12/5/11,6.233333333,0,1.4,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3744,
2011,12,6,12/6/11,14.13333333,1.776842105,3.15,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2563,
2011,12,7,12/7/11,11.51666667,29.054,4.15,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,698,
2011,12,8,12/8/11,1.825,45.86534653,3.925,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3295,
2011,12,9,12/9/11,-0.383333333,0.012222222,1.425,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3583,
2011,12,10,12/10/11,2.766666667,0.005617978,3.6,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3160,
2011,12,11,12/11/11,-2.875,0,1.075,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,2713,
2011,12,12,12/12/11,-3.333333333,0.003333333,0.7,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3264,
2011,12,13,12/13/11,-1.016666667,0,1.975,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3481,
2011,12,14,12/14/11,2.7,0.003488372,1.175,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3693,
2011,12,15,12/15/11,8.833333333,0.196590909,4.325,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3670,
2011,12,16,12/16/11,7.116666667,0.405319149,4.425,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,3537,
2011,12,17,12/17/11,1.891666667,0,3.75,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,2710,
2011,12,18,12/18/11,-0.7,0,2.15,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,2402,
2011,12,19,12/19/11,-0.508333333,0,2.575,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3366,
2011,12,20,12/20/11,9.541666667,0.021590909,1.475,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3714,
2011,12,21,12/21/11,10.46666667,0.372727273,3.35,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,2640,
2011,12,22,12/22/11,7.966666667,3.756862745,1.3,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,3028,
2011,12,23,12/23/11,8.225,20.88061224,4,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2182,
2011,12,24,12/24/11,3.325,0.321348315,2.75,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,994,
2011,12,25,12/25/11,0,0.009876543,1.975,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,742,
2011,12,26,12/26/11,4.675,0.180246914,4.075,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,1293,1
2011,12,27,12/27/11,4.908333333,2.273809524,3.375,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,1152,
2011,12,28,12/28/11,4.075,14.271875,5.5,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,2275,
2011,12,29,12/29/11,-1.391666667,0.02,1.65,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,2403,
2011,12,30,12/30/11,2.018181818,0.112048193,1.466666667,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,2967,
2011,12,31,12/31/11,7.541666667,0.153246753,3.225,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,2457,
2012,1,1,1/1/12,2.627272727,0.101204819,3.3,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,2260,
2012,1,2,1/2/12,0.809090909,0.530337079,5.675,-0.05,0,0,0,-0.05,0,0,0,-0.1,-0.2,1937,1
2012,1,3,1/3/12,-3.381818182,0.003529412,6.45,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,2219,
2012,1,4,1/4/12,-7.981818182,0.003333333,2.65,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,2357,
2012,1,5,1/5/12,-0.527272727,0.005494505,1.725,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3251,
2012,1,6,1/6/12,3.427272727,0,2.525,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4054,
2012,1,7,1/7/12,2.916666667,0,2.75,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4480,
2012,1,8,1/8/12,2.466666667,0,2.625,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3408,
2012,1,9,1/9/12,-0.575,0.263636364,1.275,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,2325,
2012,1,10,1/10/12,-0.241666667,2.107216495,2.525,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3573,
2012,1,11,1/11/12,-0.916666667,1.905617978,2.775,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,2166,
2012,1,12,1/12/12,6.191666667,24.615,3.275,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4063,
2012,1,13,1/13/12,0.241666667,2.366326531,6.175,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,3190,
2012,1,14,1/14/12,-3.391666667,0.003529412,4.075,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,2470,
2012,1,15,1/15/12,-4.208333333,0,3.275,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,2292,
2012,1,16,1/16/12,-5.158333333,0.169411765,3.825,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,2277,1
2012,1,17,1/17/12,6.341666667,3.316129032,5.35,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,2913,
2012,1,18,1/18/12,2.583333333,2.517977528,6.6,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,3353,
2012,1,19,1/19/12,-5.325,0.05,3.4,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3278,
2012,1,20,1/20/12,-0.375,0.181176471,3.3,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3126,
2012,1,21,1/21/12,-1.666666667,6.717241379,3.7,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,1284,
2012,1,22,1/22/12,-2.4,0.385897436,2.8,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,1954,
2012,1,23,1/23/12,-0.383333333,0.313924051,1.85,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,2411,
2012,1,24,1/24/12,5.466666667,1.285897436,1.966666667,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,4295,
2012,1,25,1/25/12,1.4,0.132051282,2.066666667,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4234,
2012,1,26,1/26/12,4.841666667,0.117948718,1.9,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4027,
2012,1,27,1/27/12,13.19166667,4.115116279,6.033333333,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,3418,
2012,1,28,1/28/12,1.25,4.74375,3.6,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3989,
2012,1,29,1/29/12,0.083333333,0.01038961,4.4,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3206,
2012,1,30,1/30/12,0.133333333,0.037037037,3.566666667,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3585,
2012,1,31,1/31/12,4.358333333,0.004054054,3.9,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4476,
2012,2,1,2/1/12,9.483333333,0.610227273,3.9,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,4545,
2012,2,2,2/2/12,8,2.05,3.333333333,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3737,
2012,2,3,2/3/12,1.525,0.506896552,2.266666667,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,4118,
2012,2,4,2/4/12,0.325,0.554117647,1.766666667,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,2797,
2012,2,5,2/5/12,1.85,3.352222222,2.425,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,2913,
2012,2,6,2/6/12,-0.825,0.031818182,2.125,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3757,
2012,2,7,2/7/12,2.833333333,0,2.775,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4351,
2012,2,8,2/8/12,1.2,0.388764045,2.075,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,2783,
2012,2,9,2/9/12,-0.108333333,2.511578947,3.05,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3792,
2012,2,10,2/10/12,-0.458333333,0.042857143,1.725,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3797,
2012,2,11,2/11/12,-0.458333333,4.645555556,5.3,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,2153,
2012,2,12,2/12/12,-5.654545455,0.72183908,7.25,-0.05,0,0,0,-0.05,0,0,0,-0.1,-0.2,1513,
2012,2,13,2/13/12,-3.841666667,0.024137931,2.65,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3397,
2012,2,14,2/14/12,1.8,0.003409091,1.9,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,3885,
2012,2,15,2/15/12,5.225,0.022727273,2.825,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4130,
2012,2,16,2/16/12,4.891666667,0.675555556,1.725,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,2982,
2012,2,17,2/17/12,5,3.057303371,3.275,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4112,
2012,2,18,2/18/12,1.075,0.03255814,3.25,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4270,
2012,2,19,2/19/12,1.918181818,0.06625,3.6,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,2669,
2012,2,20,2/20/12,0.883333333,1.076744186,3.7,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3091,1
2012,2,21,2/21/12,-0.466666667,0.009411765,3.5,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3749,
2012,2,22,2/22/12,5.245454545,0.007058824,3.6,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4736,
2012,2,23,2/23/12,8.516666667,0.324137931,3.525,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,5015,
2012,2,24,2/24/12,7.808333333,1.452688172,4.2,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,3459,
2012,2,25,2/25/12,2.358333333,6.368131868,8.325,-0.05,0,0,0,0,-0.1,0,0,-0.1,-0.25,2689,
2012,2,26,2/26/12,0.833333333,0.0175,3.375,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3360,
2012,2,27,2/27/12,2.083333333,0,3.7,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4286,
2012,2,28,2/28/12,3.918181818,0,3.033333333,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4333,
2012,2,29,2/29/12,4.841666667,5.831460674,2.95,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,1815,
2012,3,1,3/1/12,10.96363636,33.78762887,4.05,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4935,
2012,3,2,3/2/12,3.172727273,1.365116279,2.475,-0.05,0,0,0,0,-0.1,0.05,0,0,-0.1,3154,
2012,3,3,3/3/12,8.290909091,15.86702128,3.45,-0.05,0,0,0,0,-0.1,0,-0.05,0,-0.2,4020,
2012,3,4,3/4/12,3.841666667,0.360465116,4.825,-0.05,0,0,0,-0.05,0,0,-0.05,0,-0.15,3378,
2012,3,5,3/5/12,-0.508333333,0.03255814,3.8,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3308,
2012,3,6,3/6/12,-1.241666667,0.028089888,2.975,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,3925,
2012,3,7,3/7/12,6.116666667,0.230681818,4.8,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4874,
2012,3,8,3/8/12,12.8,0.003409091,6.95,-0.05,0,0,0.05,0,0,0,0,-0.1,-0.1,5324,
2012,3,9,3/9/12,6.716666667,0.417582418,6.5,-0.05,0,0,0,-0.05,0,0,0,-0.1,-0.2,4525,
2012,3,10,3/10/12,0.775,0.003658537,3.35,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4072,
2012,3,11,3/11/12,2.958333333,0,3.375,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,4865,
2012,3,12,3/12/12,6.983333333,0,2.825,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,5251,
2012,3,13,3/13/12,15.08333333,0.404210526,3.866666667,0,0.05,0,0,-0.05,0,0,-0.05,0,-0.05,5788,
2012,3,14,3/14/12,13.89166667,0.079310345,2.175,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,6250,
2012,3,15,3/15/12,11.58181818,0,2.65,-0.05,0,0,0.05,0,0,0,-0.05,0,-0.05,6129,
2012,3,16,3/16/12,10.46666667,0.017857143,1.6,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,4330,
2012,3,17,3/17/12,9.954545455,0.274418605,2.225,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,7755,
2012,3,18,3/18/12,10.91666667,0.04494382,2.05,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,5832,
2012,3,19,3/19/12,12.975,0.060674157,2.45,-0.05,0,0,0.05,0,0,0.05,0,0,0.05,6101,
2012,3,20,3/20/12,15.65454545,5.76,1.725,0,0.05,0,0,0,-0.1,0.05,0,0,0,6041,
2012,3,21,3/21/12,14.125,0.440229885,1.35,-0.05,0,0,0,-0.05,0,0.05,0,0,-0.05,6169,
2012,3,22,3/22/12,15.16666667,0.032183908,1.575,0,0.05,0,0.05,0,0,0.05,0,0,0.15,6811,
